"","long","lat","order","hole","piece","group","id"
"1033",-95.77455311,29.78440919,18620,FALSE,"1","1112.1",1112
"1034",-95.77453411,29.78444919,18621,FALSE,"1","1112.1",1112
"1035",-95.77451411,29.78449019,18622,FALSE,"1","1112.1",1112
"1036",-95.77449811,29.78456519,18623,FALSE,"1","1112.1",1112
"1037",-95.77447911,29.78460219,18624,FALSE,"1","1112.1",1112
"1038",-95.77445511,29.78464419,18625,FALSE,"1","1112.1",1112
"1039",-95.77442311,29.78468319,18626,FALSE,"1","1112.1",1112
"1040",-95.77439111,29.78470919,18627,FALSE,"1","1112.1",1112
"1041",-95.77431811,29.78476019,18628,FALSE,"1","1112.1",1112
"1042",-95.77453811,29.78475319,18629,FALSE,"1","1112.1",1112
"1043",-95.77492011,29.78475619,18630,FALSE,"1","1112.1",1112
"1044",-95.77525111,29.78475519,18631,FALSE,"1","1112.1",1112
"1045",-95.77542911,29.78475519,18632,FALSE,"1","1112.1",1112
"1046",-95.77645211,29.78475319,18633,FALSE,"1","1112.1",1112
"1047",-95.77668911,29.78475319,18634,FALSE,"1","1112.1",1112
"1048",-95.77681411,29.78475419,18635,FALSE,"1","1112.1",1112
"1049",-95.77702511,29.78475419,18636,FALSE,"1","1112.1",1112
"1050",-95.77715011,29.78475419,18637,FALSE,"1","1112.1",1112
"1051",-95.77722611,29.78475419,18638,FALSE,"1","1112.1",1112
"1052",-95.77723011,29.78493319,18639,FALSE,"1","1112.1",1112
"1053",-95.77722711,29.78518019,18640,FALSE,"1","1112.1",1112
"1054",-95.77714511,29.78518119,18641,FALSE,"1","1112.1",1112
"1055",-95.77699011,29.78518219,18642,FALSE,"1","1112.1",1112
"1056",-95.77680911,29.78518319,18643,FALSE,"1","1112.1",1112
"1057",-95.77661511,29.78518319,18644,FALSE,"1","1112.1",1112
"1058",-95.77652511,29.78518419,18645,FALSE,"1","1112.1",1112
"1059",-95.77600311,29.78519119,18646,FALSE,"1","1112.1",1112
"1060",-95.77515911,29.78520319,18647,FALSE,"1","1112.1",1112
"1061",-95.77376111,29.78520319,18648,FALSE,"1","1112.1",1112
"1062",-95.77337411,29.78520219,18649,FALSE,"1","1112.1",1112
"1063",-95.77320411,29.78519119,18650,FALSE,"1","1112.1",1112
"1064",-95.76862711,29.78523219,18651,FALSE,"1","1112.1",1112
"1065",-95.76746311,29.78523419,18652,FALSE,"1","1112.1",1112
"1066",-95.76636711,29.78524719,18653,FALSE,"1","1112.1",1112
"1067",-95.76589211,29.78525319,18654,FALSE,"1","1112.1",1112
"1068",-95.7624331,29.78529519,18655,FALSE,"1","1112.1",1112
"1069",-95.7608571,29.78527319,18656,FALSE,"1","1112.1",1112
"1070",-95.7587661,29.78521919,18657,FALSE,"1","1112.1",1112
"1071",-95.7586291,29.78521519,18658,FALSE,"1","1112.1",1112
"1072",-95.7567571,29.78515819,18659,FALSE,"1","1112.1",1112
"1073",-95.7562551,29.78512319,18660,FALSE,"1","1112.1",1112
"1074",-95.7548751,29.78510619,18661,FALSE,"1","1112.1",1112
"1075",-95.7538721,29.78508119,18662,FALSE,"1","1112.1",1112
"1076",-95.7537001,29.78508519,18663,FALSE,"1","1112.1",1112
"1077",-95.7530421,29.78508319,18664,FALSE,"1","1112.1",1112
"1078",-95.7523221,29.78509619,18665,FALSE,"1","1112.1",1112
"1079",-95.7520801,29.78510219,18666,FALSE,"1","1112.1",1112
"1080",-95.7519651,29.78510019,18667,FALSE,"1","1112.1",1112
"1081",-95.7518751,29.78510219,18668,FALSE,"1","1112.1",1112
"1082",-95.7518761,29.78488819,18669,FALSE,"1","1112.1",1112
"1083",-95.7518761,29.78482419,18670,FALSE,"1","1112.1",1112
"1084",-95.7518771,29.78473819,18671,FALSE,"1","1112.1",1112
"1085",-95.7518771,29.78467819,18672,FALSE,"1","1112.1",1112
"1086",-95.7518831,29.78319819,18673,FALSE,"1","1112.1",1112
"1087",-95.7518711,29.78250619,18674,FALSE,"1","1112.1",1112
"1088",-95.7518731,29.78227419,18675,FALSE,"1","1112.1",1112
"1089",-95.7518521,29.78182519,18676,FALSE,"1","1112.1",1112
"1090",-95.7518301,29.78095919,18677,FALSE,"1","1112.1",1112
"1091",-95.7518191,29.77988619,18678,FALSE,"1","1112.1",1112
"1092",-95.7518171,29.77977919,18679,FALSE,"1","1112.1",1112
"1093",-95.7518151,29.77957919,18680,FALSE,"1","1112.1",1112
"1094",-95.7518131,29.77938019,18681,FALSE,"1","1112.1",1112
"1095",-95.7518061,29.77857419,18682,FALSE,"1","1112.1",1112
"1096",-95.7518041,29.77812419,18683,FALSE,"1","1112.1",1112
"1097",-95.7517971,29.77722319,18684,FALSE,"1","1112.1",1112
"1098",-95.7517941,29.77714619,18685,FALSE,"1","1112.1",1112
"1099",-95.7517961,29.77690019,18686,FALSE,"1","1112.1",1112
"1100",-95.7517881,29.77628119,18687,FALSE,"1","1112.1",1112
"1101",-95.7517871,29.77594019,18688,FALSE,"1","1112.1",1112
"1102",-95.7517831,29.77539319,18689,FALSE,"1","1112.1",1112
"1103",-95.7517831,29.77527819,18690,FALSE,"1","1112.1",1112
"1104",-95.7517811,29.77498919,18691,FALSE,"1","1112.1",1112
"1105",-95.7517761,29.77475719,18692,FALSE,"1","1112.1",1112
"1106",-95.7517781,29.77460019,18693,FALSE,"1","1112.1",1112
"1107",-95.7517611,29.77364919,18694,FALSE,"1","1112.1",1112
"1108",-95.7517991,29.77359419,18695,FALSE,"1","1112.1",1112
"1109",-95.7517591,29.77342619,18696,FALSE,"1","1112.1",1112
"1110",-95.7517621,29.77329719,18697,FALSE,"1","1112.1",1112
"1111",-95.7517541,29.77312119,18698,FALSE,"1","1112.1",1112
"1112",-95.7517551,29.77283219,18699,FALSE,"1","1112.1",1112
"1113",-95.7517521,29.77275319,18700,FALSE,"1","1112.1",1112
"1114",-95.7517501,29.77266719,18701,FALSE,"1","1112.1",1112
"1115",-95.7517461,29.77251819,18702,FALSE,"1","1112.1",1112
"1116",-95.7519501,29.77250819,18703,FALSE,"1","1112.1",1112
"1117",-95.7524231,29.77251419,18704,FALSE,"1","1112.1",1112
"1118",-95.7530841,29.77247619,18705,FALSE,"1","1112.1",1112
"1119",-95.7546151,29.77250419,18706,FALSE,"1","1112.1",1112
"1120",-95.7551951,29.77252619,18707,FALSE,"1","1112.1",1112
"1121",-95.7554791,29.77264719,18708,FALSE,"1","1112.1",1112
"1122",-95.7557811,29.77302119,18709,FALSE,"1","1112.1",1112
"1123",-95.7558501,29.77307619,18710,FALSE,"1","1112.1",1112
"1124",-95.7560141,29.77324719,18711,FALSE,"1","1112.1",1112
"1125",-95.7561711,29.77343419,18712,FALSE,"1","1112.1",1112
"1126",-95.7563031,29.77362119,18713,FALSE,"1","1112.1",1112
"1127",-95.7564261,29.77371719,18714,FALSE,"1","1112.1",1112
"1128",-95.7566521,29.77372219,18715,FALSE,"1","1112.1",1112
"1129",-95.7566701,29.77372219,18716,FALSE,"1","1112.1",1112
"1130",-95.7567611,29.77372219,18717,FALSE,"1","1112.1",1112
"1131",-95.7568271,29.77372219,18718,FALSE,"1","1112.1",1112
"1132",-95.7571081,29.77372219,18719,FALSE,"1","1112.1",1112
"1133",-95.7572191,29.77372719,18720,FALSE,"1","1112.1",1112
"1134",-95.7572181,29.77386219,18721,FALSE,"1","1112.1",1112
"1135",-95.7603741,29.77385019,18722,FALSE,"1","1112.1",1112
"1136",-95.7632471,29.77383919,18723,FALSE,"1","1112.1",1112
"1137",-95.7649731,29.77383319,18724,FALSE,"1","1112.1",1112
"1138",-95.76689511,29.77380019,18725,FALSE,"1","1112.1",1112
"1139",-95.76895311,29.77381219,18726,FALSE,"1","1112.1",1112
"1140",-95.76899511,29.77363119,18727,FALSE,"1","1112.1",1112
"1141",-95.76900811,29.77325719,18728,FALSE,"1","1112.1",1112
"1142",-95.76930411,29.77326619,18729,FALSE,"1","1112.1",1112
"1143",-95.76950311,29.77325719,18730,FALSE,"1","1112.1",1112
"1144",-95.76970511,29.77323319,18731,FALSE,"1","1112.1",1112
"1145",-95.76990911,29.77319919,18732,FALSE,"1","1112.1",1112
"1146",-95.77021711,29.77312919,18733,FALSE,"1","1112.1",1112
"1147",-95.77041611,29.77307219,18734,FALSE,"1","1112.1",1112
"1148",-95.77069811,29.77297119,18735,FALSE,"1","1112.1",1112
"1149",-95.77096011,29.77286019,18736,FALSE,"1","1112.1",1112
"1150",-95.77120611,29.77273619,18737,FALSE,"1","1112.1",1112
"1151",-95.77144611,29.77259619,18738,FALSE,"1","1112.1",1112
"1152",-95.77159311,29.77249819,18739,FALSE,"1","1112.1",1112
"1153",-95.77196411,29.77222519,18740,FALSE,"1","1112.1",1112
"1154",-95.77224311,29.77201219,18741,FALSE,"1","1112.1",1112
"1155",-95.77238311,29.77192319,18742,FALSE,"1","1112.1",1112
"1156",-95.77248611,29.77187119,18743,FALSE,"1","1112.1",1112
"1157",-95.77272111,29.77177219,18744,FALSE,"1","1112.1",1112
"1158",-95.77322311,29.77156419,18745,FALSE,"1","1112.1",1112
"1159",-95.77332111,29.77152519,18746,FALSE,"1","1112.1",1112
"1160",-95.7042801,29.90323322,21093,FALSE,"1","1133.1",1133
"1161",-95.7044051,29.90327721,21094,FALSE,"1","1133.1",1133
"1162",-95.7056491,29.90371721,21095,FALSE,"1","1133.1",1133
"1163",-95.7057561,29.90375422,21096,FALSE,"1","1133.1",1133
"1164",-95.7058901,29.90380021,21097,FALSE,"1","1133.1",1133
"1165",-95.7055301,29.90470422,21098,FALSE,"1","1133.1",1133
"1166",-95.7053741,29.90537021,21099,FALSE,"1","1133.1",1133
"1167",-95.7053981,29.90585322,21100,FALSE,"1","1133.1",1133
"1168",-95.7052741,29.90677922,21101,FALSE,"1","1133.1",1133
"1169",-95.7053181,29.90715722,21102,FALSE,"1","1133.1",1133
"1170",-95.7045321,29.90740522,21103,FALSE,"1","1133.1",1133
"1171",-95.7043961,29.90744922,21104,FALSE,"1","1133.1",1133
"1172",-95.7042171,29.90748922,21105,FALSE,"1","1133.1",1133
"1173",-95.7041971,29.90809422,21106,FALSE,"1","1133.1",1133
"1174",-95.7041721,29.90832822,21107,FALSE,"1","1133.1",1133
"1175",-95.7041071,29.90866622,21108,FALSE,"1","1133.1",1133
"1176",-95.7040181,29.90900822,21109,FALSE,"1","1133.1",1133
"1177",-95.7039091,29.90936122,21110,FALSE,"1","1133.1",1133
"1178",-95.7038241,29.90950522,21111,FALSE,"1","1133.1",1133
"1179",-95.7036891,29.90945422,21112,FALSE,"1","1133.1",1133
"1180",-95.7038821,29.90895522,21113,FALSE,"1","1133.1",1133
"1181",-95.7039421,29.90865222,21114,FALSE,"1","1133.1",1133
"1182",-95.7040081,29.90822222,21115,FALSE,"1","1133.1",1133
"1183",-95.7040411,29.90794222,21116,FALSE,"1","1133.1",1133
"1184",-95.7040461,29.90745422,21117,FALSE,"1","1133.1",1133
"1185",-95.7040471,29.90740222,21118,FALSE,"1","1133.1",1133
"1186",-95.70405109,29.90736822,21119,FALSE,"1","1133.1",1133
"1187",-95.7040601,29.90729322,21120,FALSE,"1","1133.1",1133
"1188",-95.7040431,29.90698622,21121,FALSE,"1","1133.1",1133
"1189",-95.7040261,29.90681622,21122,FALSE,"1","1133.1",1133
"1190",-95.7039591,29.90636922,21123,FALSE,"1","1133.1",1133
"1191",-95.7039051,29.90578522,21124,FALSE,"1","1133.1",1133
"1192",-95.7039051,29.90499322,21125,FALSE,"1","1133.1",1133
"1193",-95.7039831,29.90435522,21126,FALSE,"1","1133.1",1133
"1194",-95.7042801,29.90323322,21127,FALSE,"1","1133.1",1133
"1195",-95.83599813,29.81662319,26762,FALSE,"1","119.1",119
"1196",-95.83769713,29.82138319,26763,FALSE,"1","119.1",119
"1197",-95.83996113,29.8283422,26764,FALSE,"1","119.1",119
"1198",-95.84015013,29.82880219,26765,FALSE,"1","119.1",119
"1199",-95.84100613,29.8308832,26766,FALSE,"1","119.1",119
"1200",-95.84110113,29.8311422,26767,FALSE,"1","119.1",119
"1201",-95.84214113,29.8339832,26768,FALSE,"1","119.1",119
"1202",-95.84286113,29.8359502,26769,FALSE,"1","119.1",119
"1203",-95.84629413,29.8453282,26770,FALSE,"1","119.1",119
"1204",-95.84634013,29.8454572,26771,FALSE,"1","119.1",119
"1205",-95.84636613,29.8455312,26772,FALSE,"1","119.1",119
"1206",-95.84645213,29.8457762,26773,FALSE,"1","119.1",119
"1207",-95.85140413,29.8598122,26774,FALSE,"1","119.1",119
"1208",-95.85151913,29.8601132,26775,FALSE,"1","119.1",119
"1209",-95.85257413,29.8629602,26776,FALSE,"1","119.1",119
"1210",-95.85573913,29.8715012,26777,FALSE,"1","119.1",119
"1211",-95.85676013,29.8742542,26778,FALSE,"1","119.1",119
"1212",-95.85678913,29.8743502,26779,FALSE,"1","119.1",119
"1213",-95.85680213,29.8743962,26780,FALSE,"1","119.1",119
"1214",-95.85684413,29.8745362,26781,FALSE,"1","119.1",119
"1215",-95.85685813,29.8745832,26782,FALSE,"1","119.1",119
"1216",-95.85623213,29.8745782,26783,FALSE,"1","119.1",119
"1217",-95.84165913,29.8746782,26784,FALSE,"1","119.1",119
"1218",-95.84062813,29.8746752,26785,FALSE,"1","119.1",119
"1219",-95.82392512,29.8747962,26786,FALSE,"1","119.1",119
"1220",-95.81568712,29.87485321,26787,FALSE,"1","119.1",119
"1221",-95.80743412,29.87492521,26788,FALSE,"1","119.1",119
"1222",-95.80727912,29.87492621,26789,FALSE,"1","119.1",119
"1223",-95.80724312,29.87492721,26790,FALSE,"1","119.1",119
"1224",-95.80721212,29.87492721,26791,FALSE,"1","119.1",119
"1225",-95.80723912,29.87479621,26792,FALSE,"1","119.1",119
"1226",-95.80727512,29.87462221,26793,FALSE,"1","119.1",119
"1227",-95.80729612,29.87452721,26794,FALSE,"1","119.1",119
"1228",-95.80729812,29.87451321,26795,FALSE,"1","119.1",119
"1229",-95.80728012,29.87291721,26796,FALSE,"1","119.1",119
"1230",-95.80726612,29.87172921,26797,FALSE,"1","119.1",119
"1231",-95.80726012,29.8712072,26798,FALSE,"1","119.1",119
"1232",-95.80725412,29.8707392,26799,FALSE,"1","119.1",119
"1233",-95.80721812,29.8676932,26800,FALSE,"1","119.1",119
"1234",-95.80720212,29.8676932,26801,FALSE,"1","119.1",119
"1235",-95.80716312,29.8676932,26802,FALSE,"1","119.1",119
"1236",-95.80716312,29.8676802,26803,FALSE,"1","119.1",119
"1237",-95.80716312,29.8676662,26804,FALSE,"1","119.1",119
"1238",-95.80716212,29.8675932,26805,FALSE,"1","119.1",119
"1239",-95.80716212,29.8675672,26806,FALSE,"1","119.1",119
"1240",-95.80715812,29.8671462,26807,FALSE,"1","119.1",119
"1241",-95.80715712,29.8671142,26808,FALSE,"1","119.1",119
"1242",-95.80715712,29.8670842,26809,FALSE,"1","119.1",119
"1243",-95.80715612,29.8670192,26810,FALSE,"1","119.1",119
"1244",-95.80715312,29.8667122,26811,FALSE,"1","119.1",119
"1245",-95.80714712,29.8659492,26812,FALSE,"1","119.1",119
"1246",-95.80711812,29.8638082,26813,FALSE,"1","119.1",119
"1247",-95.80711812,29.8637892,26814,FALSE,"1","119.1",119
"1248",-95.80711512,29.8634672,26815,FALSE,"1","119.1",119
"1249",-95.80711312,29.8632482,26816,FALSE,"1","119.1",119
"1250",-95.80711312,29.8631912,26817,FALSE,"1","119.1",119
"1251",-95.80709812,29.8610982,26818,FALSE,"1","119.1",119
"1252",-95.80709212,29.8604092,26819,FALSE,"1","119.1",119
"1253",-95.80706912,29.8587592,26820,FALSE,"1","119.1",119
"1254",-95.80703612,29.8562262,26821,FALSE,"1","119.1",119
"1255",-95.80702612,29.8554472,26822,FALSE,"1","119.1",119
"1256",-95.80701512,29.8546752,26823,FALSE,"1","119.1",119
"1257",-95.80700512,29.8539072,26824,FALSE,"1","119.1",119
"1258",-95.80699412,29.8531682,26825,FALSE,"1","119.1",119
"1259",-95.80699412,29.8531312,26826,FALSE,"1","119.1",119
"1260",-95.80699612,29.8530992,26827,FALSE,"1","119.1",119
"1261",-95.80696412,29.8501542,26828,FALSE,"1","119.1",119
"1262",-95.80694912,29.8487442,26829,FALSE,"1","119.1",119
"1263",-95.80694212,29.8481512,26830,FALSE,"1","119.1",119
"1264",-95.80691812,29.8459042,26831,FALSE,"1","119.1",119
"1265",-95.80691612,29.8458672,26832,FALSE,"1","119.1",119
"1266",-95.80676512,29.8314792,26833,FALSE,"1","119.1",119
"1267",-95.80676412,29.8314012,26834,FALSE,"1","119.1",119
"1268",-95.80676312,29.8313812,26835,FALSE,"1","119.1",119
"1269",-95.80675912,29.8313532,26836,FALSE,"1","119.1",119
"1270",-95.80680712,29.8313522,26837,FALSE,"1","119.1",119
"1271",-95.80684012,29.8313702,26838,FALSE,"1","119.1",119
"1272",-95.81523912,29.8312732,26839,FALSE,"1","119.1",119
"1273",-95.82287512,29.8312272,26840,FALSE,"1","119.1",119
"1274",-95.82348212,29.8312272,26841,FALSE,"1","119.1",119
"1275",-95.82470412,29.8312292,26842,FALSE,"1","119.1",119
"1276",-95.82533012,29.8312242,26843,FALSE,"1","119.1",119
"1277",-95.82732012,29.8312132,26844,FALSE,"1","119.1",119
"1278",-95.82955512,29.8311902,26845,FALSE,"1","119.1",119
"1279",-95.83036912,29.8311842,26846,FALSE,"1","119.1",119
"1280",-95.83087512,29.8311812,26847,FALSE,"1","119.1",119
"1281",-95.83125512,29.8311762,26848,FALSE,"1","119.1",119
"1282",-95.83151812,29.8311722,26849,FALSE,"1","119.1",119
"1283",-95.83154112,29.8311722,26850,FALSE,"1","119.1",119
"1284",-95.83169512,29.8311702,26851,FALSE,"1","119.1",119
"1285",-95.83182712,29.8311692,26852,FALSE,"1","119.1",119
"1286",-95.83182012,29.8307712,26853,FALSE,"1","119.1",119
"1287",-95.83174912,29.82384219,26854,FALSE,"1","119.1",119
"1288",-95.83167112,29.82155119,26855,FALSE,"1","119.1",119
"1289",-95.83164912,29.82057819,26856,FALSE,"1","119.1",119
"1290",-95.83298012,29.82054919,26857,FALSE,"1","119.1",119
"1291",-95.83298012,29.82048619,26858,FALSE,"1","119.1",119
"1292",-95.83297612,29.82006419,26859,FALSE,"1","119.1",119
"1293",-95.83296512,29.81993919,26860,FALSE,"1","119.1",119
"1294",-95.83296012,29.81970119,26861,FALSE,"1","119.1",119
"1295",-95.83295712,29.81965719,26862,FALSE,"1","119.1",119
"1296",-95.83295112,29.81957619,26863,FALSE,"1","119.1",119
"1297",-95.83294212,29.81915419,26864,FALSE,"1","119.1",119
"1298",-95.83294412,29.81847519,26865,FALSE,"1","119.1",119
"1299",-95.83294012,29.81823819,26866,FALSE,"1","119.1",119
"1300",-95.83292012,29.81798519,26867,FALSE,"1","119.1",119
"1301",-95.83293512,29.81787319,26868,FALSE,"1","119.1",119
"1302",-95.83292712,29.81711919,26869,FALSE,"1","119.1",119
"1303",-95.83293112,29.81700619,26870,FALSE,"1","119.1",119
"1304",-95.83293012,29.81669519,26871,FALSE,"1","119.1",119
"1305",-95.83296212,29.81663419,26872,FALSE,"1","119.1",119
"1306",-95.83305912,29.81663119,26873,FALSE,"1","119.1",119
"1307",-95.83429812,29.81661019,26874,FALSE,"1","119.1",119
"1308",-95.83436912,29.81660919,26875,FALSE,"1","119.1",119
"1309",-95.83554312,29.81660619,26876,FALSE,"1","119.1",119
"1310",-95.83595813,29.81661819,26877,FALSE,"1","119.1",119
"1311",-95.83599813,29.81662319,26878,FALSE,"1","119.1",119
"1312",-95.83019513,30.02155223,27136,FALSE,"1","121.1",121
"1313",-95.82994713,30.02141623,27137,FALSE,"1","121.1",121
"1314",-95.82937613,30.02118623,27138,FALSE,"1","121.1",121
"1315",-95.82891213,30.02101023,27139,FALSE,"1","121.1",121
"1316",-95.82875513,30.02095023,27140,FALSE,"1","121.1",121
"1317",-95.82767613,30.02052823,27141,FALSE,"1","121.1",121
"1318",-95.82691813,30.02024923,27142,FALSE,"1","121.1",121
"1319",-95.82611813,30.01994523,27143,FALSE,"1","121.1",121
"1320",-95.82536213,30.01965823,27144,FALSE,"1","121.1",121
"1321",-95.82493913,30.01949823,27145,FALSE,"1","121.1",121
"1322",-95.82091313,30.01798423,27146,FALSE,"1","121.1",121
"1323",-95.82051413,30.01783523,27147,FALSE,"1","121.1",121
"1324",-95.82010413,30.01771723,27148,FALSE,"1","121.1",121
"1325",-95.81973413,30.01757323,27149,FALSE,"1","121.1",121
"1326",-95.81896913,30.01727623,27150,FALSE,"1","121.1",121
"1327",-95.81846613,30.01707823,27151,FALSE,"1","121.1",121
"1328",-95.81694113,30.01650523,27152,FALSE,"1","121.1",121
"1329",-95.81593813,30.01615223,27153,FALSE,"1","121.1",121
"1330",-95.81567413,30.01604123,27154,FALSE,"1","121.1",121
"1331",-95.81520213,30.01585323,27155,FALSE,"1","121.1",121
"1332",-95.81518113,30.01563323,27156,FALSE,"1","121.1",121
"1333",-95.81518413,30.01555323,27157,FALSE,"1","121.1",121
"1334",-95.81519913,30.01521123,27158,FALSE,"1","121.1",121
"1335",-95.81520513,30.01447523,27159,FALSE,"1","121.1",121
"1336",-95.81519313,30.01242523,27160,FALSE,"1","121.1",121
"1337",-95.81519313,30.01116123,27161,FALSE,"1","121.1",121
"1338",-95.81518813,30.00972923,27162,FALSE,"1","121.1",121
"1339",-95.81517613,30.00609923,27163,FALSE,"1","121.1",121
"1340",-95.81517213,30.00343223,27164,FALSE,"1","121.1",121
"1341",-95.81513913,29.99622323,27165,FALSE,"1","121.1",121
"1342",-95.81513613,29.99611623,27166,FALSE,"1","121.1",121
"1343",-95.81512613,29.99601823,27167,FALSE,"1","121.1",121
"1344",-95.81510113,29.99592623,27168,FALSE,"1","121.1",121
"1345",-95.81506113,29.99584223,27169,FALSE,"1","121.1",121
"1346",-95.81500913,29.99576723,27170,FALSE,"1","121.1",121
"1347",-95.81495013,29.99570123,27171,FALSE,"1","121.1",121
"1348",-95.81488013,29.99564523,27172,FALSE,"1","121.1",121
"1349",-95.81479813,29.99560123,27173,FALSE,"1","121.1",121
"1350",-95.81470513,29.99556923,27174,FALSE,"1","121.1",121
"1351",-95.81459813,29.99554823,27175,FALSE,"1","121.1",121
"1352",-95.81447313,29.99553823,27176,FALSE,"1","121.1",121
"1353",-95.81413313,29.99553823,27177,FALSE,"1","121.1",121
"1354",-95.81402113,29.99553823,27178,FALSE,"1","121.1",121
"1355",-95.81332913,29.99554923,27179,FALSE,"1","121.1",121
"1356",-95.81176913,29.99556323,27180,FALSE,"1","121.1",121
"1357",-95.81005313,29.99558523,27181,FALSE,"1","121.1",121
"1358",-95.80991213,29.99558123,27182,FALSE,"1","121.1",121
"1359",-95.80936313,29.99560023,27183,FALSE,"1","121.1",121
"1360",-95.80909713,29.99560023,27184,FALSE,"1","121.1",121
"1361",-95.80919013,29.99558023,27185,FALSE,"1","121.1",121
"1362",-95.80930213,29.99552423,27186,FALSE,"1","121.1",121
"1363",-95.80936113,29.99542423,27187,FALSE,"1","121.1",121
"1364",-95.80936013,29.99518623,27188,FALSE,"1","121.1",121
"1365",-95.80935113,29.99516423,27189,FALSE,"1","121.1",121
"1366",-95.80933513,29.99509523,27190,FALSE,"1","121.1",121
"1367",-95.80931913,29.99492223,27191,FALSE,"1","121.1",121
"1368",-95.80930913,29.99457023,27192,FALSE,"1","121.1",121
"1369",-95.80926313,29.99213523,27193,FALSE,"1","121.1",121
"1370",-95.80922013,29.99032323,27194,FALSE,"1","121.1",121
"1371",-95.80918313,29.98824423,27195,FALSE,"1","121.1",121
"1372",-95.80907213,29.98323123,27196,FALSE,"1","121.1",121
"1373",-95.80903713,29.98167023,27197,FALSE,"1","121.1",121
"1374",-95.80903513,29.98131523,27198,FALSE,"1","121.1",121
"1375",-95.80902513,29.98096223,27199,FALSE,"1","121.1",121
"1376",-95.80904513,29.98077523,27200,FALSE,"1","121.1",121
"1377",-95.80901213,29.98044323,27201,FALSE,"1","121.1",121
"1378",-95.80900213,29.97993123,27202,FALSE,"1","121.1",121
"1379",-95.80899413,29.97975623,27203,FALSE,"1","121.1",121
"1380",-95.80899313,29.97959023,27204,FALSE,"1","121.1",121
"1381",-95.80898513,29.97941423,27205,FALSE,"1","121.1",121
"1382",-95.80899413,29.97923623,27206,FALSE,"1","121.1",121
"1383",-95.80897813,29.97906823,27207,FALSE,"1","121.1",121
"1384",-95.80896513,29.97820623,27208,FALSE,"1","121.1",121
"1385",-95.80886813,29.97392623,27209,FALSE,"1","121.1",121
"1386",-95.80882213,29.97170223,27210,FALSE,"1","121.1",121
"1387",-95.80871812,29.96712522,27211,FALSE,"1","121.1",121
"1388",-95.80865612,29.96422322,27212,FALSE,"1","121.1",121
"1389",-95.80861313,29.96225422,27213,FALSE,"1","121.1",121
"1390",-95.80850212,29.95726722,27214,FALSE,"1","121.1",121
"1391",-95.80837012,29.95127422,27215,FALSE,"1","121.1",121
"1392",-95.80836912,29.95099922,27216,FALSE,"1","121.1",121
"1393",-95.80835612,29.95086122,27217,FALSE,"1","121.1",121
"1394",-95.80836012,29.95073822,27218,FALSE,"1","121.1",121
"1395",-95.80834312,29.95015922,27219,FALSE,"1","121.1",121
"1396",-95.80834312,29.95012922,27220,FALSE,"1","121.1",121
"1397",-95.80838512,29.95011522,27221,FALSE,"1","121.1",121
"1398",-95.80853112,29.95006522,27222,FALSE,"1","121.1",121
"1399",-95.80856112,29.95005522,27223,FALSE,"1","121.1",121
"1400",-95.80858812,29.95004722,27224,FALSE,"1","121.1",121
"1401",-95.80935112,29.94975022,27225,FALSE,"1","121.1",121
"1402",-95.80950312,29.94972822,27226,FALSE,"1","121.1",121
"1403",-95.80957912,29.94972822,27227,FALSE,"1","121.1",121
"1404",-95.80968612,29.94978322,27228,FALSE,"1","121.1",121
"1405",-95.81000812,29.95000322,27229,FALSE,"1","121.1",121
"1406",-95.81007712,29.95009622,27230,FALSE,"1","121.1",121
"1407",-95.81028612,29.95031622,27231,FALSE,"1","121.1",121
"1408",-95.81039312,29.95040422,27232,FALSE,"1","121.1",121
"1409",-95.81069012,29.95057422,27233,FALSE,"1","121.1",121
"1410",-95.81111912,29.95070622,27234,FALSE,"1","121.1",121
"1411",-95.81135912,29.95071722,27235,FALSE,"1","121.1",121
"1412",-95.81146012,29.95069022,27236,FALSE,"1","121.1",121
"1413",-95.81159812,29.95064022,27237,FALSE,"1","121.1",121
"1414",-95.81194612,29.95031022,27238,FALSE,"1","121.1",121
"1415",-95.81205913,29.95023322,27239,FALSE,"1","121.1",121
"1416",-95.81219813,29.95010722,27240,FALSE,"1","121.1",121
"1417",-95.81223012,29.94989822,27241,FALSE,"1","121.1",121
"1418",-95.81218513,29.94952422,27242,FALSE,"1","121.1",121
"1419",-95.81217312,29.94917222,27243,FALSE,"1","121.1",121
"1420",-95.81223613,29.94875522,27244,FALSE,"1","121.1",121
"1421",-95.81228012,29.94855722,27245,FALSE,"1","121.1",121
"1422",-95.81234912,29.94841422,27246,FALSE,"1","121.1",121
"1423",-95.81258912,29.94823822,27247,FALSE,"1","121.1",121
"1424",-95.81275313,29.94816122,27248,FALSE,"1","121.1",121
"1425",-95.81292412,29.94816122,27249,FALSE,"1","121.1",121
"1426",-95.81308113,29.94818922,27250,FALSE,"1","121.1",121
"1427",-95.81325813,29.94823322,27251,FALSE,"1","121.1",121
"1428",-95.81341613,29.94824922,27252,FALSE,"1","121.1",121
"1429",-95.81350412,29.94824422,27253,FALSE,"1","121.1",121
"1430",-95.81380112,29.94820022,27254,FALSE,"1","121.1",121
"1431",-95.81432513,29.94791922,27255,FALSE,"1","121.1",121
"1432",-95.81443813,29.94787022,27256,FALSE,"1","121.1",121
"1433",-95.81450813,29.94785322,27257,FALSE,"1","121.1",121
